profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_hits,event_total,inside_transitions,outside_transitions,period_cv,stable_purity
generic-event,事件附近变化,15.508,0x7F1,3,2,,,5,10,5,59,0.0007691434211849547,
generic-event,事件附近变化,15.508,0x7F1,3,3,,,5,10,5,59,0.0007691434211849547,
generic-event,事件附近变化,15.508,0x7F1,5,3,,,5,10,5,59,0.0007691434211849547,
generic-event,事件附近变化,15.504,0x4E2,3,1,,,2,10,4,42,2.2085801334204125,
generic-event,事件附近变化,15.504,0x4E2,3,3,,,2,10,4,42,2.2085801334204125,
generic-event,事件附近变化,15.504,0x4E2,3,4,,,2,10,4,42,2.2085801334204125,
generic-event,事件附近变化,15.504,0x4E2,3,5,,,2,10,4,42,2.2085801334204125,
generic-event,事件附近变化,15.482,0x318,7,7,,,2,10,4,28,3.082605839752227,
generic-event,事件附近变化,15.422,0x52F,6,7,,,5,10,5,61,0.12384504408276703,
generic-event,事件附近变化,15.403,0x782,0,1,,,2,10,2,18,0.6687866178716405,
generic-event,事件附近变化,15.367,0x4E2,4,2,,,2,10,4,44,2.259450519852889,
generic-event,事件附近变化,15.361,0x2A4,5,5,,,2,10,2,17,0.9734570734781757,
generic-event,事件附近变化,15.358,0x364,2,3,,,2,10,2,17,0.9734198800778293,
generic-event,事件附近变化,15.339,0x23E,3,2,,,2,10,4,16,1.3875902259681725,
generic-event,事件附近变化,15.328,0x23E,0,2,,,2,10,2,18,1.3534997707455814,
generic-event,事件附近变化,15.328,0x23E,3,0,,,2,10,5,18,1.585296672307078,
generic-event,事件附近变化,15.028,0x23E,5,2,,,2,10,2,20,1.323884824654483,
generic-event,事件附近变化,15.028,0x23E,5,3,,,2,10,2,20,1.3506081006178379,
generic-event,事件附近变化,15.028,0x23E,5,6,,,2,10,2,20,1.3460213577317623,
generic-event,事件附近变化,15.015,0x23E,5,4,,,2,10,2,18,1.5823069085096455,
generic-event,事件附近变化,15.007,0x3F2,5,7,,,2,10,3,19,0.8667680786280798,
generic-event,事件附近变化,14.854,0x23E,6,3,,,2,10,2,32,1.7856375152342556,
generic-event,事件附近变化,14.786,0x23E,1,6,,,2,10,3,23,1.7860205104317242,
generic-event,事件附近变化,14.755,0x23E,1,2,,,2,10,2,22,1.665533498399712,
generic-event,事件附近变化,14.746,0x53E,1,1,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,1,3,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,1,6,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,2,5,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,2,6,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,2,7,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,3,0,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,3,4,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,3,5,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,3,6,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,4,1,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.746,0x53E,4,2,,,2,10,2,23,0.20001136559435634,
generic-event,事件附近变化,14.746,0x53E,5,3,,,2,10,2,23,0.7999776750614621,
generic-event,事件附近变化,14.663,0x7C8,0,3,,,5,10,5,31,0.1434201214667565,
generic-event,事件附近变化,14.663,0x7C8,0,4,,,5,10,5,31,0.1434201214667565,
generic-event,事件附近变化,14.550,0x22B,7,3,,,2,10,4,25,1.41344667176959,
generic-event,事件附近变化,14.550,0x22B,7,4,,,2,10,4,25,1.4157613819105455,
generic-event,事件附近变化,14.550,0x22B,7,5,,,2,10,4,25,1.4186217964016337,
generic-event,事件附近变化,14.550,0x22B,7,6,,,2,10,4,25,1.4174658612046913,
generic-event,事件附近变化,14.550,0x22B,7,7,,,2,10,4,25,1.4185242089587762,
generic-event,事件附近变化,14.440,0x709,6,3,,,2,10,3,45,1.4279535053014325,
generic-event,事件附近变化,14.419,0x3DD,5,0,,,2,10,2,26,0.8002717020736413,
generic-event,事件附近变化,14.419,0x3DD,5,1,,,2,10,2,26,0.8002717020736413,
generic-event,事件附近变化,14.398,0x3DD,6,1,,,2,10,2,26,0.800393124619353,
generic-event,事件附近变化,14.376,0x709,6,5,,,2,10,2,46,1.4279600449820435,
generic-event,事件附近变化,14.306,0x3DD,1,5,,,2,10,2,27,0.7779026443921362,
generic-event,事件附近变化,14.306,0x3DD,3,2,,,2,10,2,27,0.7359555254224672,
generic-event,事件附近变化,14.306,0x3DD,3,3,,,2,10,2,27,0.7359555254224672,
generic-event,事件附近变化,14.283,0x3DD,2,6,,,2,10,2,27,0.7197214798584405,
generic-event,事件附近变化,14.183,0x3DD,1,2,,,2,10,2,28,0.8414324212573232,
generic-event,事件附近变化,14.128,0x313,6,6,,,5,10,5,59,0.0004194646707615282,
generic-event,事件附近变化,14.064,0x23E,0,0,,,2,10,3,25,1.6640559426377275,
generic-event,事件附近变化,14.059,0x23E,4,4,,,2,10,2,28,1.634372012986615,
generic-event,事件附近变化,14.057,0x72A,0,1,,,2,10,2,14,0.3401821904432051,
generic-event,事件附近变化,14.057,0x72A,1,4,,,2,10,2,14,0.3401821904432051,
generic-event,事件附近变化,14.057,0x72A,2,3,,,2,10,2,14,0.3401821904432051,
